id,journalCodeId,entryDate,journalMemo,checkNumber,postingMemo,amount,isCashPosting,referenceNumber,payeeName,payeeNameRaw,payeeNames,userTypeId,leaseId,unitNumber,unitId,buildingName,journalCodeDescription
63098037,1,12/22/2025,"#797553 1757 NORTH Main - 1-1/4"" RAD STEAM ANGLE VALVE x2, #5 GORTON VAPOR EQUAL VALVE x2 and 1/8 X 2 BLACK NIPPLE x1.",,"#797553 1757 NORTH Main - 1-1/4"" RAD STEAM ANGLE VALVE x2, #5 GORTON VAPOR EQUAL VALVE x2 and 1/8 X 2 BLACK NIPPLE x1.",195.31,0,797553,Noodles Hardware,Noodles Hardware,Noodles Hardware,16,0,,,1757 West North Main Avenue,Check 210
63098039,1,12/22/2025,"#797943 5627 Main - BLACK VERT WALL MAILBOX LOCKING x2, 1-1/4"" RAD STEAM ANGLE VALVE x2, ""C"" GORTON VAPOR EQUAL VALVE x4 and 1/8 BLK STEEL COUPLING x1.",,"#797943 5627 Main - BLACK VERT WALL MAILBOX LOCKING x2, 1-1/4"" RAD STEAM ANGLE VALVE x2, ""C"" GORTON VAPOR EQUAL VALVE x4 and 1/8 BLK STEEL COUPLING x1.",368.36,0,797943,Noodles Hardware,Noodles Hardware,Noodles Hardware,16,0,,,5627 North Main Avenue,Check 210
63135239,8,12/29/2025,"797943 - #797943 5627 Main - BLACK VERT WALL MAILBOX LOCKING x2, 1-1/4"" RAD STEAM ANGLE VALVE x2, ""C"" GORTON VAPOR EQUAL VALVE x4 and 1/8 BLK STEEL COUPLING x1.",,"#797943 5627 Main - BLACK VERT WALL MAILBOX LOCKING x2, 1-1/4"" RAD STEAM ANGLE VALVE x2, ""C"" GORTON VAPOR EQUAL VALVE x4 and 1/8 BLK STEEL COUPLING x1.",-368.36,0,797943,Noodles Hardware,Noodles Hardware,Noodles Hardware,16,0,,,5627 North Main Avenue,EFT
63135282,8,12/29/2025,"797553 - #797553 1757 NORTH Main - 1-1/4"" RAD STEAM ANGLE VALVE x2, #5 GORTON VAPOR EQUAL VALVE x2 and 1/8 X 2 BLACK NIPPLE x1.",,"#797553 1757 NORTH Main - 1-1/4"" RAD STEAM ANGLE VALVE x2, #5 GORTON VAPOR EQUAL VALVE x2 and 1/8 X 2 BLACK NIPPLE x1.",-195.31,0,797553,Noodles Hardware,Noodles Hardware,Noodles Hardware,16,0,,,1757 West North Main Avenue,Bill
63242865,1,1/5/2026,"#799392 5627 Main - 1"" EXTENSION RISER x1.",,"#799392 5627 Main - 1"" EXTENSION RISER x1.",11.01,0,799392,Noodles Hardware,Noodles Hardware,Noodles Hardware,16,0,,,5627 North Main Avenue,Bill
63243845,8,1/6/2026,"799392 - #799392 5627 Main - 1"" EXTENSION RISER x1.",,"#799392 5627 Main - 1"" EXTENSION RISER x1.",-11.01,0,799392,Noodles Hardware,Noodles Hardware,Noodles Hardware,16,0,,,5627 North Main Avenue,EFT
63287468,1,1/12/2026,#801955 1023 Main - 1/4 LEXAN - 60 X 60-1/2 x1 and FUEL SURCHARGE x1.,,#801955 1023 Main - 1/4 LEXAN - 60 X 60-1/2 x1 and FUEL SURCHARGE x1.,419.44,0,801955,Noodles Hardware,Noodles Hardware,Noodles Hardware,16,0,,,1023 N. Main Ave.,EFT
63287469,1,1/12/2026,"#801421 1507 Main - ""D"" GORTON VAPOR EQUAL VALVE x4.",,"#801421 1507 Main - ""D"" GORTON VAPOR EQUAL VALVE x4.",211.64,0,801421,Noodles Hardware,Noodles Hardware,Noodles Hardware,16,0,,,1507 N. Main,EFT
63287470,1,1/12/2026,"#801774 4435 Main - PLASTIC SHIMS x3, 1-1/4"" RAD STEAM ANGLE VALVE x4, 1"" BRASS RAD STEAM ANGLE VALVE x1, 1"" EXTENSION RISER x2, 1-1/4 BLACK MALL EXT PIECE x2, VAPOR EQUAL VALVE x8.",,"#801774 4435 Main - PLASTIC SHIMS x3, 1-1/4"" RAD STEAM ANGLE VALVE x4, 1"" BRASS RAD STEAM ANGLE VALVE x1, 1"" EXTENSION RISER x2, 1-1/4 BLACK MALL EXT PIECE x2, VAPOR EQUAL VALVE x8.",690.51,0,801774,Noodles Hardware,Noodles Hardware,Noodles Hardware,16,0,,,4435 North Main Street,EFT
63287471,1,1/12/2026,"#801420 4856 Main - 30X72 W CRDLS MINI BLIND x1, 43X72 W CRDLS MINI BLIND x1, LEAK STOPPER x1, VAPOR EQUAL VALVE x2, RAD STEAM ANGLE VALVE x1 and 1"" BRASS RAD STEAM ANGLE VALVE x1.",,"#801420 4856 Main - 30X72 W CRDLS MINI BLIND x1, 43X72 W CRDLS MINI BLIND x1, LEAK STOPPER x1, VAPOR EQUAL VALVE x2, RAD STEAM ANGLE VALVE x1 and 1"" BRASS RAD STEAM ANGLE VALVE x1.",250.85,0,801420,Noodles Hardware,Noodles Hardware,Noodles Hardware,16,0,,,4856 N Main Ave,EFT
63292446,8,1/14/2026,"801774 - #801774 4435 Main - PLASTIC SHIMS x3, 1-1/4"" RAD STEAM ANGLE VALVE x4, 1"" BRASS RAD STEAM ANGLE VALVE x1, 1"" EXTENSION RISER x2, 1-1/4 BLACK MALL EXT PIECE x2, VAPOR EQUAL VALVE x8.",,"#801774 4435 Main - PLASTIC SHIMS x3, 1-1/4"" RAD STEAM ANGLE VALVE x4, 1"" BRASS RAD STEAM ANGLE VALVE x1, 1"" EXTENSION RISER x2, 1-1/4 BLACK MALL EXT PIECE x2, VAPOR EQUAL VALVE x8.",-690.51,0,801774,Noodles Hardware,Noodles Hardware,Noodles Hardware,16,0,,,4435 North Main Street,Check 118
63292456,8,1/14/2026,"801421 - #801421 1507 Main - ""D"" GORTON VAPOR EQUAL VALVE x4.",,"#801421 1507 Main - ""D"" GORTON VAPOR EQUAL VALVE x4.",-211.64,0,801421,Noodles Hardware,Noodles Hardware,Noodles Hardware,16,0,,,1507 N. Main,Bill
63292457,8,1/14/2026,801955 - #801955 1023 Main - 1/4 LEXAN - 60 X 60-1/2 x1 and FUEL SURCHARGE x1.,,#801955 1023 Main - 1/4 LEXAN - 60 X 60-1/2 x1 and FUEL SURCHARGE x1.,-419.44,0,801955,Noodles Hardware,Noodles Hardware,Noodles Hardware,16,0,,,1023 N. Main Ave.,Bill
63292467,8,1/14/2026,"801420 - #801420 4856 Main - 30X72 W CRDLS MINI BLIND x1, 43X72 W CRDLS MINI BLIND x1, LEAK STOPPER x1, VAPOR EQUAL VALVE x2, RAD STEAM ANGLE VALVE x1 and 1"" BRASS RAD STEAM ANGLE VALVE x1.",,"#801420 4856 Main - 30X72 W CRDLS MINI BLIND x1, 43X72 W CRDLS MINI BLIND x1, LEAK STOPPER x1, VAPOR EQUAL VALVE x2, RAD STEAM ANGLE VALVE x1 and 1"" BRASS RAD STEAM ANGLE VALVE x1.",-250.85,0,801420,Noodles Hardware,Noodles Hardware,Noodles Hardware,16,0,,,4856 N Main Ave,Bill
63328579,1,1/20/2026,"#799343 1507 Main - PLASTIC SHIMS (10 SHIMS/SHEET) x3, ""D"" GORTON VAPOR EQUAL VALVE x4 and 3 SCREW RADIATOR HANDLE x1.",,"#799343 1507 Main - PLASTIC SHIMS (10 SHIMS/SHEET) x3, ""D"" GORTON VAPOR EQUAL VALVE x4 and 3 SCREW RADIATOR HANDLE x1.",233.64,0,799343,Noodles Hardware,Noodles Hardware,Noodles Hardware,16,0,,,1507 N. Main,Bill
63328582,1,1/20/2026,"#803399 3830 Main PARK - 1/2"" WATER GAUGE SET/ IMPORT x1.",,"#803399 3830 Main PARK - 1/2"" WATER GAUGE SET/ IMPORT x1.",55.11,0,803399,Noodles Hardware,Noodles Hardware,Noodles Hardware,16,0,,,3830 W. Main Park,Bill
63328584,1,1/20/2026,"#799341 5627 Main - 1 X 6 X 8 LUMBER x1, LUMBER CUTS x2 and WOOD LATH BY THE PIECE x2.",,"#799341 5627 Main - 1 X 6 X 8 LUMBER x1, LUMBER CUTS x2 and WOOD LATH BY THE PIECE x2.",13.89,0,799341,Noodles Hardware,Noodles Hardware,Noodles Hardware,16,0,,,5627 North Main Avenue,Bill
63329637,8,1/21/2026,"799341 - #799341 5627 Main - 1 X 6 X 8 LUMBER x1, LUMBER CUTS x2 and WOOD LATH BY THE PIECE x2.",,"#799341 5627 Main - 1 X 6 X 8 LUMBER x1, LUMBER CUTS x2 and WOOD LATH BY THE PIECE x2.",-13.89,0,799341,Noodles Hardware,Noodles Hardware,Noodles Hardware,16,0,,,5627 North Main Avenue,EFT
63329642,8,1/21/2026,"803399 - #803399 3830 Main PARK - 1/2"" WATER GAUGE SET/ IMPORT x1.",,"#803399 3830 Main PARK - 1/2"" WATER GAUGE SET/ IMPORT x1.",-55.11,0,803399,Noodles Hardware,Noodles Hardware,Noodles Hardware,16,0,,,3830 W. Main Park,EFT
63329645,8,1/21/2026,"799343 - #799343 1507 Main - PLASTIC SHIMS (10 SHIMS/SHEET) x3, ""D"" GORTON VAPOR EQUAL VALVE x4 and 3 SCREW RADIATOR HANDLE x1.",,"#799343 1507 Main - PLASTIC SHIMS (10 SHIMS/SHEET) x3, ""D"" GORTON VAPOR EQUAL VALVE x4 and 3 SCREW RADIATOR HANDLE x1.",-233.64,0,799343,Noodles Hardware,Noodles Hardware,Noodles Hardware,16,0,,,1507 N. Main,EFT
62614321,1,10/28/2025,#2651161 1539 Main BLDG - Monthly pest control of common areas.,,#2651161 1539 Main BLDG - Monthly pest control of common areas.,85,0,2651161,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1539 West Main Street,Bill
62614322,1,10/28/2025,#2651354 1706 Main BLDG - Pest control.,,#2651354 1706 Main BLDG - Pest control.,105,0,2651354,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1706 Main Avenue,Bill
62614323,1,10/28/2025,#2651812 1846 Main BLDG - Pest control.,,#2651812 1846 Main BLDG - Pest control.,120,0,2651812,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1846 South Main Street,Bill
62614324,1,10/28/2025,#2651259 2255 Main BLDG - Monthly pest control of common areas.,,#2651259 2255 Main BLDG - Monthly pest control of common areas.,80,0,2651259,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2255 South Main Street,Bill
62614325,1,10/28/2025,#2651189 2625-27 Main BLDG - Monthly pest control of common areas.,,#2651189 2625-27 Main BLDG - Monthly pest control of common areas.,60,0,2651189,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2625 N. Main,Bill
62614326,1,10/28/2025,#2650047 2718 Main 1 - Bed bug treatment.,,#2650047 2718 Main 1 - Bed bug treatment.,225,0,2650047,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2716 West Main Avenue,Bill
62614327,1,10/28/2025,"#2651000 2716-24 Main (2718-2, 2722-1, 2718-B) - Clover inspection for bed bugs.",,"#2651000 2716-24 Main (2718-2, 2722-1, 2718-B) - Clover inspection for bed bugs.",180,0,2651000,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2716 West Main Avenue,Bill
62614328,1,10/28/2025,#2651582 3221 Main BLDG - Pest control.,,#2651582 3221 Main BLDG - Pest control.,84,0,2651582,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,3221 North Main Avenue,Bill
62614329,1,10/28/2025,#2651080 3318-20 Main BLDG - Pest control.,,#2651080 3318-20 Main BLDG - Pest control.,75,0,2651080,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,3318 North Main Avenue,Bill
62614330,1,10/28/2025,"#2651205 6901-17 Main BLDG - Monthly pest control of common areas, and 19 units.",,"#2651205 6901-17 Main BLDG - Monthly pest control of common areas, and 19 units.",480,0,2651205,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,6901 S Main Ave,Bill
62614331,1,10/28/2025,#2651213 6949-59 Main BLDG - Monthly pest control of common areas and 6 units.,,#2651213 6949-59 Main BLDG - Monthly pest control of common areas and 6 units.,220,0,2651213,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,6949 S Main Ave,Bill
62614332,1,10/28/2025,#2651609 731 Main BLDG - Pest control.,,#2651609 731 Main BLDG - Pest control.,105,0,2651609,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,731 W. Main Ave.,Bill
62614334,1,10/28/2025,#2651349 815 Main BLDG - Monthly pest control of common areas.,,#2651349 815 Main BLDG - Monthly pest control of common areas.,70,0,2651349,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,815 North Main Avenue,Bill
62620501,8,10/29/2025,Multiple bills,,#2651812 1846 Main BLDG - Pest control.,-120,0,2651812,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1846 South Main Street,Bill
62620501,8,10/29/2025,Multiple bills,,#2651259 2255 Main BLDG - Monthly pest control of common areas.,-80,0,2651259,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2255 South Main Street,EFT
62620501,8,10/29/2025,Multiple bills,,"#2651000 2716-24 Main (2718-2, 2722-1, 2718-B) - Clover inspection for bed bugs.",-180,0,2651000,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2716 West Main Avenue,EFT
62620501,8,10/29/2025,Multiple bills,,#2650047 2718 Main 1 - Bed bug treatment.,-225,0,2650047,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2716 West Main Avenue,EFT
62620501,8,10/29/2025,Multiple bills,,#2651582 3221 Main BLDG - Pest control.,-84,0,2651582,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,3221 North Main Avenue,EFT
62620501,8,10/29/2025,Multiple bills,,#2651080 3318-20 Main BLDG - Pest control.,-75,0,2651080,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,3318 North Main Avenue,EFT
62620501,8,10/29/2025,Multiple bills,,#2651609 731 Main BLDG - Pest control.,-105,0,2651609,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,731 W. Main Ave.,EFT
62620503,8,10/29/2025,Multiple bills,,#2651189 2625-27 Main BLDG - Monthly pest control of common areas.,-60,0,2651189,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2625 N. Main,EFT
62620503,8,10/29/2025,Multiple bills,,#2651213 6949-59 Main BLDG - Monthly pest control of common areas and 6 units.,-220,0,2651213,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,6949 S Main Ave,EFT
62620508,8,10/29/2025,2651349 - #2651349 815 Main BLDG - Monthly pest control of common areas.,,#2651349 815 Main BLDG - Monthly pest control of common areas.,-70,0,2651349,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,815 North Main Avenue,EFT
62620509,8,10/29/2025,2651354 - #2651354 1706 Main BLDG - Pest control.,,#2651354 1706 Main BLDG - Pest control.,-105,0,2651354,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1706 Main Avenue,EFT
62620512,8,10/29/2025,2651161 - #2651161 1539 Main BLDG - Monthly pest control of common areas.,,#2651161 1539 Main BLDG - Monthly pest control of common areas.,-85,0,2651161,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1539 West Main Street,EFT
62623579,8,10/29/2025,"2651205 - #2651205 6901-17 Main BLDG - Monthly pest control of common areas, and 19 units.",,"#2651205 6901-17 Main BLDG - Monthly pest control of common areas, and 19 units.",-480,0,2651205,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,6901 S Main Ave,EFT
62711806,1,11/4/2025,#2652542 1845 Main BLDG - Pest control.,,#2652542 1845 Main BLDG - Pest control.,115,0,2652542,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1845 West Main Boulevard,EFT
62711807,1,11/4/2025,#2652281 2033 Main BLDG - Pest control.,,#2652281 2033 Main BLDG - Pest control.,70,0,2652281,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2033 North Main Avenue,EFT
62711808,1,11/4/2025,#2651457 2048 Main BLDG - Pest control.,,#2651457 2048 Main BLDG - Pest control.,160,0,2651457,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2048 North Main Avenue,EFT
62711809,1,11/4/2025,#2652022 2049 Main BLDG - Common area pest control plus 2 units.,,#2652022 2049 Main BLDG - Common area pest control plus 2 units.,30,0,2652022,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2049 West Main Street,EFT
62711810,1,11/4/2025,#2652096 2342 Main BLDG - Monthly pest control of common areas.,,#2652096 2342 Main BLDG - Monthly pest control of common areas.,75,0,2652096,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2342 N. Main Terrace,EFT
62711811,1,11/4/2025,#2652663 2939-41 Main BLDG - Pest control.,,#2652663 2939-41 Main BLDG - Pest control.,75,0,2652663,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2939 West Main Avenue,EFT
62711812,1,11/4/2025,#2652097 3214 Main BLDG - Common area pest control.,,#2652097 3214 Main BLDG - Common area pest control.,105,0,2652097,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,3214 South Main Avenue,EFT
62711813,1,11/4/2025,#2652149 5864 Main BLDG - Pest control.,,#2652149 5864 Main BLDG - Pest control.,70,0,2652149,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,5864 North Main Avenue,EFT
62711814,1,11/4/2025,#2651928 959 Main BLDG - Common area pest control.,,#2651928 959 Main BLDG - Common area pest control.,160,0,2651928,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,959 North Main Avenue,EFT
62712861,8,11/4/2025,Multiple bills,,#2651457 2048 Main BLDG - Pest control.,-160,0,2651457,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2048 North Main Avenue,Bill
62712861,8,11/4/2025,Multiple bills,,#2652096 2342 Main BLDG - Monthly pest control of common areas.,-75,0,2652096,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2342 N. Main Terrace,Bill
62712861,8,11/4/2025,Multiple bills,,#2652097 3214 Main BLDG - Common area pest control.,-105,0,2652097,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,3214 South Main Avenue,Bill
62712861,8,11/4/2025,Multiple bills,,#2652149 5864 Main BLDG - Pest control.,-70,0,2652149,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,5864 North Main Avenue,Bill
62712867,8,11/4/2025,2652663 - #2652663 2939-41 Main BLDG - Pest control.,,#2652663 2939-41 Main BLDG - Pest control.,-75,0,2652663,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2939 West Main Avenue,Bill
62712869,8,11/4/2025,2652281 - #2652281 2033 Main BLDG - Pest control.,,#2652281 2033 Main BLDG - Pest control.,-70,0,2652281,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2033 North Main Avenue,Bill
62712871,8,11/4/2025,2652022 - #2652022 2049 Main BLDG - Common area pest control plus 2 units.,,#2652022 2049 Main BLDG - Common area pest control plus 2 units.,-30,0,2652022,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2049 West Main Street,Bill
62712872,8,11/4/2025,2652542 - #2652542 1845 Main BLDG - Pest control.,,#2652542 1845 Main BLDG - Pest control.,-115,0,2652542,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1845 West Main Boulevard,Bill
62712873,8,11/4/2025,2651928 - #2651928 959 Main BLDG - Common area pest control.,,#2651928 959 Main BLDG - Common area pest control.,-160,0,2651928,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,959 North Main Avenue,EFT
62760000,1,11/11/2025,#2653130 1355 Main BLDG - Pest control.,,#2653130 1355 Main BLDG - Pest control.,100,0,2653130,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1355 W. Main,EFT
62760001,1,11/11/2025,"#2652886 2200 Main BLDG - Pest control, common area quarterly.",,"#2652886 2200 Main BLDG - Pest control, common area quarterly.",120,0,2652886,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2200 West Main Avenue,EFT
62760002,1,11/11/2025,"#2653408 2226 Main BLDG - Pest control, common areas.",,"#2653408 2226 Main BLDG - Pest control, common areas.",74,0,2653408,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2226 W. Main,EFT
62760003,1,11/11/2025,#2652793 2322 Main BLDG - Pest control.,,#2652793 2322 Main BLDG - Pest control.,70,0,2652793,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2322 West Main Avenue,EFT
62760004,1,11/11/2025,"#2653478 2400 Main BLDG - Pest control, common areas.",,"#2653478 2400 Main BLDG - Pest control, common areas.",74,0,2653623,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2400 S. Main St.,EFT
62760005,1,11/11/2025,"#2653478 2438 Main BLDG - Pest control, common areas.",,"#2653478 2438 Main BLDG - Pest control, common areas.",120,0,2653478,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2438 West Main Street,EFT
62760006,1,11/11/2025,#2653090 2455 Main BLDG - Pest control.,,#2653090 2455 Main BLDG - Pest control.,75,0,2653090,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2455 N. Main Ave,EFT
62760007,1,11/11/2025,"#2653528 3746 Main BLDG - Pest control, common areas.",,"#2653528 3746 Main BLDG - Pest control, common areas.",105,0,2653528,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,3746 West Main Avenue,EFT
62760008,1,11/11/2025,"#2652872 4220 Main BLDG - Pest control, common area monthly.",,"#2652872 4220 Main BLDG - Pest control, common area monthly.",60,0,2652872,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,4220 West Main Avenue,EFT
62760009,1,11/11/2025,"#2652761 4734-36 Main BLDG - Pest control, common area monthly for both properties.",,"#2652761 4734-36 Main BLDG - Pest control, common area monthly for both properties.",85,0,2652761,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,4734 South Main Avenue,EFT
62760010,1,11/11/2025,"#2652946 6901 Main BLDG - Pest control, common areas plus 12 unit.",,"#2652946 6901 Main BLDG - Pest control, common areas plus 12 unit.",180,0,2652946,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,6901 S Main Ave,EFT
62760011,1,11/11/2025,"#2652953 6949 Main BLDG - Pest control, common areas plus 4 units.",,"#2652953 6949 Main BLDG - Pest control, common areas plus 4 units.",60,0,2652953,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,6949 S Main Ave,EFT
